material_id,formula,utility_tier,predicted_latent_bandgap_eV,stage1_score,energy_above_hull,is_dark_matter
mp-16483,BaAl9Fe2,Tier 1 (Standard),0.1935153,0.19351530075073242,0.0,True
mp-571500,Ho(FeB)2,Tier 2 (Exotic),0.1935018,0.1935018002986908,0.0,True
mp-1193055,Ca13Al14,Tier 1 (Standard),0.1934886,0.19348859786987305,0.0,True
mp-1225554,DyUN2,Tier 4 (Extreme),0.19344664,0.19344663619995117,0.0,True
mp-977189,Na3Bi,Tier 1 (Standard),0.20298831,0.19343956486859964,0.015680289999998,True
mp-1104294,Ce3Pt4,Tier 2 (Exotic),0.19339946,0.19339945912361145,0.0,True
mp-1208935,Sm3(Al3Os)4,Tier 2 (Exotic),0.19336377,0.19336377084255219,0.0,True
mp-864597,LiMgTl2,Tier 1 (Standard),0.19326976,0.1932697594165802,0.0,True
mp-1182809,Cs,Tier 1 (Standard),0.2084437,0.19326306333837573,0.024276159999999,True
mp-1190681,ZrFe2,Tier 1 (Standard),0.1946896,0.19324823033543434,0.002467810833334,True
mp-8952,HoAsPd,Tier 2 (Exotic),0.19460252,0.19323720677767287,0.002338634500006,True
mp-1095548,TaPRh,Tier 3 (Refractory),0.20881167,0.19320894951018755,0.024907166333335,True
mp-1012110,Cs,Tier 1 (Standard),0.2084437,0.1932054312605216,0.024368322499999,True
mp-683937,Ni13Sn8P3,Tier 1 (Standard),0.19314933,0.19314932823181152,0.0,True
mp-640825,Sr5(InBi3)2,Tier 1 (Standard),0.19313513,0.1931351274251938,0.0,True
mp-1208367,Th3Co4Sn13,Tier 4 (Extreme),0.19397065,0.19312737675515435,0.001449143083332,True
mp-864831,NbZnRh2,Tier 3 (Refractory),0.19311595,0.1931159496307373,0.0,True
mp-1215933,YAl3Ag,Tier 1 (Standard),0.19594575,0.1930881925492118,0.004861144866662,True
mp-1200778,Ho2B6Os,Tier 2 (Exotic),0.19307649,0.193076491355896,0.0,True
mp-1239252,NbCr3(AgS4)2,Tier 3 (Refractory),0.20685266,0.1930750114502064,0.022202032049695,True
mp-17974,Na3Hg2,Tier 1 (Standard),0.1930728,0.19307279586791992,0.0,True
mp-5936,La(SiRh)2,Tier 2 (Exotic),0.19305907,0.1930590718984604,0.0,True
mp-1221554,MnSi2Ni,Tier 1 (Standard),0.19725311,0.19304297565814404,0.007114602499999,True
mp-1203616,Y6Al43Cr4,Tier 1 (Standard),0.19303852,0.19303852319717407,0.0,True
mp-1102191,DyAlAu,Tier 2 (Exotic),0.19299993,0.192999929189682,0.0,True
mp-1191396,MgAgSb,Tier 1 (Standard),0.19919634,0.19293700056989949,0.010474319166664,True
mp-1193707,Ti2(Co7B2)3,Tier 1 (Standard),0.19290516,0.19290515780448914,0.0,True
mp-1102777,SmNiP,Tier 2 (Exotic),0.19289261,0.19289261102676392,0.0,True
mp-862860,AcInAu2,Tier 4 (Extreme),0.21331017,0.19288632170065662,0.031915724351819,True
mp-5057,Nd(SiAu)2,Tier 2 (Exotic),0.19288239,0.19288238883018494,0.0,True
mp-768460,LiMn2(PO4)2,Tier 1 (Standard),0.209989,0.19286669064737563,0.027179687243604,True
mp-1065288,GdInAu2,Tier 2 (Exotic),0.19284125,0.19284124672412872,0.0,True
mp-1198787,BaO6,Tier 1 (Standard),0.2217628,0.19281284028310053,0.043514910357141,True
mp-32811,Ag2Te,Tier 1 (Standard),0.22056451,0.19278946694310095,0.041975696666664,True
mp-1208689,SmGePd,Tier 2 (Exotic),0.19277546,0.19277545809745789,0.0,True
mp-1071627,LaSiNi4,Tier 2 (Exotic),0.19274478,0.19274477660655975,0.0,True
mp-1205890,Pr2InAu2,Tier 2 (Exotic),0.19274354,0.19274353981018066,0.0,True
mp-1207415,Zr6Be15Co8,Tier 1 (Standard),0.19273606,0.19273605942726135,0.0,True
mp-3701,Sc(Al2Fe)4,Tier 1 (Standard),0.19271585,0.1927158534526825,0.0,True
mp-1187653,YbCd3,Tier 2 (Exotic),0.1927058,0.19270579516887665,0.0,True
mp-27191,Zr9S2,Tier 1 (Standard),0.19270489,0.19270488619804382,0.0,True
mp-975634,Pr2Ge5Rh3,Tier 2 (Exotic),0.19269401,0.19269400835037231,0.0,True
mp-695277,BaLaTiCuO6,Tier 2 (Exotic),0.21631466,0.19268617173981714,0.036410672835223,True
mp-1095690,Tm2Au,Tier 2 (Exotic),0.1926607,0.19266070425510406,0.0,True
mp-866205,TmSbPd2,Tier 2 (Exotic),0.19634202,0.19265802668464477,0.006254382903225,True
mp-1181275,La11Sn10,Tier 2 (Exotic),0.19910632,0.1926480022374124,0.010812177261904,True
mp-31294,Sr2In3Rh2,Tier 1 (Standard),0.19263351,0.1926335096359253,0.0,True
mp-21613,K5Pb24,Tier 1 (Standard),0.1926322,0.19263219833374023,0.0,True
mp-1193865,Dy(FeGe)6,Tier 2 (Exotic),0.19262142,0.19262142479419708,0.0,True
mp-11584,Lu8Te,Tier 2 (Exotic),0.1925934,0.19259339570999146,0.0,True
mp-1218022,TaCrCo,Tier 3 (Refractory),0.19899917,0.1925298492534924,0.010836422666665,True
mp-1025271,AlPPt5,Tier 1 (Standard),0.19252792,0.1925279200077057,0.0,True
mp-1078729,Zr6CuBi2,Tier 1 (Standard),0.19248463,0.19248463213443756,0.0,True
mp-1214590,Ba2PrCoCu2O7,Tier 2 (Exotic),0.21164443,0.19242721850048955,0.030266499102571,True
mp-1068782,SmSi3Os,Tier 2 (Exotic),0.19242606,0.19242605566978455,0.0,True
mp-866201,Ti3Bi,Tier 1 (Standard),0.19829348,0.1924238788287625,0.009866854166666,True
mp-1386,HoPb3,Tier 2 (Exotic),0.19235823,0.19235822558403015,0.0,True
mp-1223875,K2Zn3GeAs4,Tier 1 (Standard),0.21878624,0.19232515067169093,0.0403149805,True
mp-27902,BiSe,Tier 1 (Standard),0.19453408,0.19232071764535955,0.003792584166667,True
mp-1104019,Y3Pd4,Tier 1 (Standard),0.19228452,0.19228452444076538,0.0,True
mp-1086664,RbCd4As3,Tier 1 (Standard),0.19226775,0.1922677457332611,0.0,True
mp-980084,Th(CuSn)2,Tier 4 (Extreme),0.1922647,0.19226470589637756,0.0,True
mp-1320,CeSe2,Tier 2 (Exotic),0.2132184,0.19226257783963416,0.032761130416666,True
mp-1200053,LuFe5P3,Tier 2 (Exotic),0.19222634,0.1922263354063034,0.0,True
mp-1103034,ScCoSi,Tier 1 (Standard),0.19222204,0.19222204387187958,0.0,True
mp-510050,Dy2In16Pt7,Tier 2 (Exotic),0.20518956,0.192202855081544,0.021097078984603,True
mp-15679,CoAs,Tier 1 (Standard),0.21168774,0.19219662112691316,0.030691624999999,True
mp-677105,Cu2GeSe3,Tier 1 (Standard),0.19239499,0.19218753493028432,0.000359419999999,True
mp-864969,Mg2PdRh,Tier 1 (Standard),0.19218238,0.19218237698078156,0.0,True
mp-1198338,Lu10In20Ni9,Tier 2 (Exotic),0.19216621,0.19216620922088623,0.0,True
mp-1203732,Lu2Mn3Si5,Tier 2 (Exotic),0.19216345,0.19216345250606537,0.0,True
mp-1206034,Lu6MnBi2,Tier 2 (Exotic),0.19215685,0.1921568512916565,0.0,True
mp-1018028,TiS,Tier 1 (Standard),0.19214925,0.19214925169944763,0.0,True
mp-568083,LaNi2B2C,Tier 2 (Exotic),0.19214755,0.19214755296707153,0.0,True
mp-569896,K14(Tl7Cd3)3,Tier 1 (Standard),0.19222872,0.19214723130129835,0.000141304398512,True
mp-1101867,ZrCuSn,Tier 1 (Standard),0.19214314,0.19214314222335815,0.0,True
mp-568940,Y(NiP)2,Tier 1 (Standard),0.19214065,0.19214065372943878,0.0,True
mp-1206665,La(Sn3Ru2)2,Tier 2 (Exotic),0.19211815,0.19211815297603607,0.0,True
mp-582126,LaNi5As3,Tier 2 (Exotic),0.19208668,0.19208668172359467,0.0,True
mp-976969,MgPb5,Tier 1 (Standard),0.22271696,0.1920660037836767,0.045874299999999,True
mp-21157,TmNiGe,Tier 2 (Exotic),0.19205174,0.1920517385005951,0.0,True
mp-1207961,Tm5SbPt2,Tier 2 (Exotic),0.19722876,0.19204783132723963,0.008756208124999,True
mp-1222489,Li3Ga14,Tier 1 (Standard),0.19762012,0.19193579948771264,0.009587964411764,True
mp-20188,GdCuAs2,Tier 2 (Exotic),0.19191128,0.19191128015518188,0.0,True
mp-1018152,LuAu2,Tier 2 (Exotic),0.191902,0.19190199673175812,0.0,True
mp-865530,YThRu2,Tier 4 (Extreme),0.19963287,0.19188821966281477,0.012931485312495,True
mp-1079491,LiIn2CuSe4,Tier 1 (Standard),0.19413069,0.1918467674370521,0.003921621874999,True
mp-1215949,YGePt,Tier 1 (Standard),0.21947832,0.19179913291226627,0.042037850833331,True
mp-1104953,Sc(CoGe)6,Tier 1 (Standard),0.1917898,0.19178980588912964,0.0,True
mp-1111972,K2CuAuCl6,Tier 1 (Standard),0.21780887,0.1917729971941201,0.039845140333333,True
mp-1295700,Sr2CoO4,Tier 1 (Standard),0.19693246,0.19175865519213672,0.008757333214285,True
mp-559,YPd3,Tier 1 (Standard),0.1917483,0.19174830615520477,0.0,True
mp-21176,KCeGeSe4,Tier 2 (Exotic),0.19171453,0.19171452522277832,0.0,True
mp-989782,Cu,Tier 1 (Standard),0.19908398,0.1917139336356303,0.012339934999999,True
mp-30564,ThCo,Tier 4 (Extreme),0.19170874,0.1917087435722351,0.0,True
mp-1007661,InSb,Tier 1 (Standard),0.19508526,0.191701606899254,0.00578149,True
mp-1190225,YGePd,Tier 1 (Standard),0.19168448,0.19168448448181152,0.0,True
mp-1202241,La2RuO5,Tier 2 (Exotic),0.2173814,0.19166355898596982,0.039435823437496,True
mp-8951,SmAsPd,Tier 2 (Exotic),0.19165261,0.19165261089801788,0.0,True
mp-1184750,HoErCu2,Tier 2 (Exotic),0.1941893,0.19163375482422662,0.004386682500001,True
mp-568173,LaMgSi2,Tier 2 (Exotic),0.19163078,0.1916307806968689,0.0,True
mp-1181033,HoB2Ru,Tier 2 (Exotic),0.1916264,0.1916263997554779,0.0,True
mp-975997,NaLi2Pb,Tier 1 (Standard),0.20390996,0.19160597721909625,0.020113429716666,True
mp-4053,YbSnPd2,Tier 2 (Exotic),0.19160168,0.1916016787290573,0.0,True
mp-1220346,Nd5Sn15Rh8,Tier 2 (Exotic),0.19157273,0.19157272577285767,0.0,True
mp-1202288,CeErS3,Tier 2 (Exotic),0.19847395,0.19153641061457854,0.011651461583332,True
mp-619571,ScU8S17,Tier 4 (Extreme),0.19150797,0.1915079653263092,0.0,True
mp-21027,CaIn2Pt,Tier 1 (Standard),0.19150789,0.19150789082050323,0.0,True
mp-1184235,ErMgPd2,Tier 2 (Exotic),0.19238265,0.19150389178222932,0.001522585,True
mp-2036083,TmMg5,Tier 2 (Exotic),0.2165435,0.19149863135610856,0.038552476833332,True
mp-1105587,Ce3Bi4Au3,Tier 2 (Exotic),0.19148026,0.19148026406764984,0.0,True
mp-1102601,SmGaPd,Tier 2 (Exotic),0.19145723,0.19145722687244415,0.0,True
mp-21221,Pr(FeGe)2,Tier 2 (Exotic),0.20361121,0.19144301392665983,0.019920638722226,True
mp-669722,Nd(Sn2Rh)2,Tier 2 (Exotic),0.19140594,0.19140593707561493,0.0,True
mp-11811,CaGaAu,Tier 1 (Standard),0.19136736,0.19136735796928406,0.0,True
mp-1212260,Ho3(Al3Ru)4,Tier 2 (Exotic),0.1913446,0.19134460389614105,0.0,True
mp-1206310,NdCr2Si2C,Tier 2 (Exotic),0.19274817,0.19134306009721935,0.002429965040936,True
mp-1208316,TbGePd2,Tier 2 (Exotic),0.19132805,0.1913280487060547,0.0,True
mp-570621,V2Ga8Cu3,Tier 1 (Standard),0.19128709,0.1912870854139328,0.0,True
mp-27840,Cr3Se4,Tier 1 (Standard),0.19424385,0.19126537198176224,0.005111232380951,True
mp-1104803,Dy(AlC)3,Tier 2 (Exotic),0.19125083,0.19125083088874817,0.0,True
mp-10744,Si3Pt2,Tier 1 (Standard),0.19916719,0.19122416197954492,0.013293738999998,True
mp-1187507,YbTmZn2,Tier 2 (Exotic),0.19120255,0.1912025511264801,0.0,True
mp-1213780,Cr21(FeC3)2,Tier 1 (Standard),0.20452423,0.19117769924093952,0.02175216507663,True
mp-1190291,Tm(CoB)4,Tier 2 (Exotic),0.19117017,0.19117017090320587,0.0,True
mp-1203338,Ga40SnMo8,Tier 3 (Refractory),0.19116332,0.1911633163690567,0.0,True
mp-675546,Cr4Cu3Te8,Tier 1 (Standard),0.20381132,0.19113007069894558,0.020740174666666,True
mp-581716,Sr(InAu)3,Tier 1 (Standard),0.19112922,0.19112922251224518,0.0,True
mp-1214895,Ba6Na2Ta2Mn2O17,Tier 3 (Refractory),0.1911221,0.19112209975719452,0.0,True
mp-1101774,YSnIr,Tier 1 (Standard),0.19111955,0.19111955165863037,0.0,True
mp-1069611,Tm2AlNi2,Tier 2 (Exotic),0.19110188,0.19110187888145447,0.0,True
mp-767762,Li5Mn6(BO3)6,Tier 1 (Standard),0.21320723,0.19110121362265917,0.034561079928577,True
mp-1191147,Sm2Fe12P7,Tier 2 (Exotic),0.19108208,0.19108207523822784,0.0,True
mp-1079908,Ti2SiC,Tier 1 (Standard),0.21075645,0.1910566558565427,0.031157282812495,True
mp-867197,LiGaNi2,Tier 1 (Standard),0.1909824,0.1909824013710022,0.0,True
mp-1106353,Er4Ge6Rh7,Tier 2 (Exotic),0.19096608,0.19096608459949493,0.0,True
mp-1191153,Lu2Co12P7,Tier 2 (Exotic),0.19089119,0.19089119136333466,0.0,True
mp-2420227,V4GeSe8,Tier 1 (Standard),0.19571805,0.19087433674722623,0.008249474615397,True
mp-1102854,YNiP,Tier 1 (Standard),0.1908461,0.19084610044956207,0.0,True
mp-21382,Dy2AlGe2,Tier 2 (Exotic),0.20081879,0.19082448471874436,0.016589262999996,True
mp-571335,ThBi2,Tier 4 (Extreme),0.19082105,0.19082105159759521,0.0,True
mp-684997,Ni23Te42,Tier 1 (Standard),0.19304456,0.19081266666254815,0.003853845153845,True
mp-1207982,Tm3Si3Ni,Tier 2 (Exotic),0.19077688,0.19077688455581665,0.0,True
mp-7187,TiAlNi2,Tier 1 (Standard),0.19077253,0.19077253341674805,0.0,True
mp-866213,TiTc2Mo,Tier 3 (Refractory),0.19074953,0.19074952602386475,0.0,True
mp-768586,Zn(NiO2)2,Tier 1 (Standard),0.19793962,0.19074703770334753,0.012112417142857,True
mp-1311,Cr5S6,Tier 1 (Standard),0.21273763,0.19072055236975854,0.034498021363635,True
mp-1206490,Nb2B2Mo,Tier 3 (Refractory),0.1906401,0.19064010679721832,0.0,True
mp-13,Fe,Tier 1 (Standard),0.19063923,0.19063922762870789,0.0,True
mp-30453,DyBiPt,Tier 2 (Exotic),0.19063184,0.19063183665275574,0.0,True
mp-5688,Er(FeSi)2,Tier 2 (Exotic),0.1906294,0.19062939286231995,0.0,True
mp-21032,BaIn2Pt,Tier 1 (Standard),0.19062473,0.19062472879886627,0.0,True
mp-672265,Cu3Pd,Tier 1 (Standard),0.19059888,0.19059887528419495,0.0,True
mp-5227,Dy(NiP)2,Tier 2 (Exotic),0.19059835,0.19059835374355316,0.0,True
mp-1188575,Sm5Bi3,Tier 2 (Exotic),0.1905886,0.1905885934829712,0.0,True
mp-1199097,ScFeSi2,Tier 1 (Standard),0.21425886,0.1905850234766674,0.036830589791668,True
mp-861881,LiGeAu2,Tier 1 (Standard),0.19055241,0.19055241346359253,0.0,True
mp-865787,TmRh2Pb,Tier 2 (Exotic),0.19051126,0.19051125645637512,0.0,True
mp-10964,CeB2Ir2C,Tier 2 (Exotic),0.1904989,0.19049890339374542,0.0,True
mp-1225826,Cu2B3Ir4,Tier 1 (Standard),0.19049808,0.19049808382987976,0.0,True
mp-1223124,La3YSb3,Tier 2 (Exotic),0.20371518,0.1904732732072041,0.021667347000001,True
mp-1203256,Zr14As9,Tier 1 (Standard),0.190463,0.19046300649642944,0.0,True
mp-862932,ThInAg2,Tier 4 (Extreme),0.19045658,0.1904565840959549,0.0,True
mp-542718,Er2Ni12As7,Tier 2 (Exotic),0.19045362,0.19045361876487732,0.0,True
mp-1213358,Er6Ni20P13,Tier 2 (Exotic),0.19043195,0.19043195247650146,0.0,True
mp-1099816,Sr5Ca3FeCo7O20,Tier 1 (Standard),0.21037142,0.1904175027720474,0.031616964312491,True
mp-1184507,Er4Ga21Ni10,Tier 2 (Exotic),0.19041531,0.19041530787944794,0.0,True
mp-1103314,SrMgPb,Tier 1 (Standard),0.19039597,0.19039596617221832,0.0,True
mp-1079313,V3GeC,Tier 1 (Standard),0.19039547,0.19039547443389893,0.0,True
mp-2554,Al3V,Tier 1 (Standard),0.19038324,0.19038324058055878,0.0,True
mp-569333,Li2AgBi,Tier 1 (Standard),0.2044429,0.19036194391637495,0.022958259166667,True
mp-768389,LiMn2(PO4)2,Tier 1 (Standard),0.20626056,0.19032673651444237,0.02575031839745,True
mp-1192294,Tm3(GaNi3)2,Tier 2 (Exotic),0.19032331,0.19032330811023712,0.0,True
mp-1188977,Ga3Rh,Tier 1 (Standard),0.19736382,0.19030622961184057,0.011919769810266,True
mp-101,Ir,Tier 1 (Standard),0.1903058,0.19030579924583435,0.0,True
mp-16370,Th2Ge,Tier 4 (Extreme),0.19030465,0.19030465185642242,0.0,True
mp-2739124,Cs,Tier 1 (Standard),0.20065759,0.190293498216154,0.017216879999999,True
mp-759817,Cd3(Pt3O4)10,Tier 1 (Standard),0.20665418,0.19026608422123384,0.026434003904116,True
mp-680388,ZnCuTeCl2O3,Tier 1 (Standard),0.19558127,0.1902621093648511,0.009065562734374,True
mp-865469,Ti2MnRu,Tier 1 (Standard),0.19025843,0.1902584284543991,0.0,True
mp-865131,Hf2OsRh,Tier 1 (Standard),0.19023828,0.19023828208446503,0.0,True
mp-1228921,Al3Ni2Pt,Tier 1 (Standard),0.2213032,0.190235081304636,0.046795699583331,True
mp-2442,ErAu,Tier 2 (Exotic),0.21070457,0.1901714230941576,0.032483304999999,True
mp-1080496,GdInAu,Tier 2 (Exotic),0.19013466,0.190134659409523,0.0,True
mp-1219819,PrCu3Pd2,Tier 2 (Exotic),0.19752815,0.19012895296970644,0.0124863225,True
mp-1210154,Nd3Ni3Bi4,Tier 2 (Exotic),0.1951407,0.19010485534097876,0.008602082249994,True
mp-1222551,Li3NdGa8,Tier 2 (Exotic),0.19612493,0.19010443139705344,0.010232414833334,True
mp-29779,Lu3Ni2Ge3,Tier 2 (Exotic),0.19009349,0.1900934875011444,0.0,True
mp-1186438,Pm2AgAu,Tier 2 (Exotic),0.19009043,0.19009043276309967,0.0,True
mp-568512,Ba6Mg23,Tier 1 (Standard),0.1900715,0.1900714933872223,0.0,True
mp-18316,Mg2Pd,Tier 1 (Standard),0.19242576,0.1899264228649846,0.004329522222222,True
mp-1202538,Tb3Ge13Ir4,Tier 2 (Exotic),0.19496249,0.18988818553210754,0.008675687958333,True
mp-1222154,Mg4Sn6Pt5,Tier 1 (Standard),0.18987504,0.1898750364780426,0.0,True
mp-1193390,V4Ni2N,Tier 1 (Standard),0.18985812,0.18985812366008759,0.0,True
mp-1025175,Lu2Cr2C3,Tier 2 (Exotic),0.18983631,0.1898363083600998,0.0,True
mp-1226352,Cr2Ir2C,Tier 1 (Standard),0.18982507,0.18982507288455963,0.0,True
mp-695830,Na2Cu(HO)4,Tier 1 (Standard),0.20539181,0.18982420572789818,0.02526488871212,True
mp-1204281,HfGe2Ru,Tier 1 (Standard),0.1926948,0.18980134285916037,0.005005247124998,True
mp-357,SmPd3,Tier 2 (Exotic),0.18978193,0.18978193402290344,0.0,True
mp-865180,ThAu3,Tier 4 (Extreme),0.20113967,0.18977568151366986,0.018832671304348,True
mp-1105843,Ce5Sn3,Tier 2 (Exotic),0.22211438,0.18972247358445452,0.048611455624994,True
mp-985450,CaAcIn2,Tier 4 (Extreme),0.18970597,0.1897059679031372,0.0,True
mp-10199,Mn(NbS2)3,Tier 3 (Refractory),0.1897033,0.1897033005952835,0.0,True
mp-1080723,HfCuGeAs,Tier 1 (Standard),0.18969588,0.18969587981700897,0.0,True
mp-744,HoP,Tier 2 (Exotic),0.18968658,0.189686581492424,0.0,True
mp-768515,LiMn2(PO4)2,Tier 1 (Standard),0.20743603,0.1896787678248579,0.0285345121154,True
mp-30731,HoSnPd2,Tier 2 (Exotic),0.18967794,0.18967793881893158,0.0,True
mp-1178150,KCu2H2(SO5)2,Tier 1 (Standard),0.19411802,0.18960623249441008,0.007747503909311,True
mp-1104815,LaMg12,Tier 2 (Exotic),0.19758134,0.18956929699431269,0.013516861923076,True
mp-1025540,MnCu2SiTe4,Tier 1 (Standard),0.20389101,0.1895264042163681,0.023484123437501,True
mp-657,YbZn2,Tier 2 (Exotic),0.18951365,0.1895136535167694,0.0,True
mp-16821,Ba3PrRu2O9,Tier 2 (Exotic),0.18949972,0.18949972093105316,0.0,True
mp-1187376,TbSmRh2,Tier 2 (Exotic),0.19629978,0.1894917409595452,0.01156061,True
mp-1106245,Zr5AlSb3,Tier 1 (Standard),0.1894857,0.18948569893836975,0.0,True
mp-1091396,Pr(AlAu)2,Tier 2 (Exotic),0.18947272,0.1894727200269699,0.0,True
mp-10457,HfSiPd,Tier 1 (Standard),0.18946762,0.1894676238298416,0.0,True
mp-680615,Sm4In21Pd10,Tier 2 (Exotic),0.19088137,0.1894648104628146,0.002473719714284,True
mp-1220383,NbB4Mo3,Tier 3 (Refractory),0.19514388,0.18944352093002592,0.0097370165625,True
mp-867356,TcRu3,Tier 1 (Standard),0.18943931,0.1894393116235733,0.0,True
mp-4250,Tb(SiPd)2,Tier 2 (Exotic),0.18939482,0.18939481675624847,0.0,True
mp-20051,CeBPt4,Tier 2 (Exotic),0.18937752,0.18937751650810242,0.0,True
mp-980110,Th(NiSn)2,Tier 4 (Extreme),0.1893711,0.18937109410762787,0.0,True
mp-582929,K8In11,Tier 1 (Standard),0.18934783,0.18934783339500427,0.0,True
mp-1220773,Ni43(GeB4)3,Tier 1 (Standard),0.19604003,0.18929287528862393,0.011472416896543,True
mp-1208246,Ti5CoSb2,Tier 1 (Standard),0.20989105,0.189271603181717,0.032746271249997,True
mp-559918,Ti2CuS4,Tier 1 (Standard),0.2025557,0.1892681972502717,0.021866419642857,True
mp-1103718,Al(VS2)4,Tier 1 (Standard),0.19313656,0.18925931107994096,0.006691719230768,True
mp-866033,AlZnRh2,Tier 1 (Standard),0.18925257,0.189252570271492,0.0,True
mp-1218251,SrLa2(CoO3)3,Tier 2 (Exotic),0.20427547,0.18925213727746595,0.024514831833305,True
mp-1018713,HfCuSn,Tier 1 (Standard),0.18925054,0.18925054371356964,0.0,True
mp-4728,Cu2GeSe3,Tier 1 (Standard),0.18924353,0.18924352526664734,0.0,True
mp-17036,Tb2Si3Rh,Tier 2 (Exotic),0.18922602,0.18922601640224457,0.0,True
mp-1077453,HfCuGe,Tier 1 (Standard),0.18919581,0.18919581174850464,0.0,True
mp-1191413,YRh3,Tier 1 (Standard),0.18918619,0.1891861855983734,0.0,True
mp-8250,La(NiP)2,Tier 2 (Exotic),0.18916482,0.18916481733322144,0.0,True
mp-1351757,Zn(CuO2)2,Tier 1 (Standard),0.20038608,0.18903006516637136,0.018890221249998,True
mp-1189855,Ce(As3Os)4,Tier 2 (Exotic),0.18902531,0.18902531266212463,0.0,True
mp-1079296,HfAu3,Tier 1 (Standard),0.18897042,0.1889704167842865,0.0,True
mp-1206601,Dy(AlGe)2,Tier 2 (Exotic),0.18892878,0.1889287829399109,0.0,True
mp-756498,Li3FeNi3O8,Tier 1 (Standard),0.21213417,0.1889255363102114,0.036468478902775,True
mp-15968,Sm(CoSi)2,Tier 2 (Exotic),0.18891212,0.18891212344169617,0.0,True
mp-1189848,Tb5Bi3,Tier 2 (Exotic),0.18886617,0.18886616826057434,0.0,True
mp-862635,ScSbRh2,Tier 1 (Standard),0.20537618,0.18885617586956976,0.026812590624998,True
mp-1018103,ZrAu2,Tier 1 (Standard),0.18885592,0.18885591626167297,0.0,True
mp-3301,Dy(SiPd)2,Tier 2 (Exotic),0.18880501,0.1888050138950348,0.0,True
mp-569601,ErSi2Rh3,Tier 2 (Exotic),0.22007982,0.1888030029297315,0.047371934999998,True
mp-1226284,CrNi3Sb4,Tier 1 (Standard),0.21589434,0.18878932261501064,0.041849203749999,True
mp-1208086,Tm3(P3Pd10)2,Tier 2 (Exotic),0.18876804,0.18876804411411285,0.0,True
mp-1207826,Y11Ge10,Tier 1 (Standard),0.19700015,0.18875703102495203,0.013947730595241,True
mp-3579,UGeSe,Tier 4 (Extreme),0.1887528,0.18875280022621155,0.0,True
mp-1095682,Fe2Mo,Tier 3 (Refractory),0.18966402,0.18872816148073424,0.001644767499998,True
mp-1217042,TiAlVC,Tier 1 (Standard),0.19496407,0.1886902748148487,0.010726406249993,True
mp-12990,Ti2AlC,Tier 1 (Standard),0.18866713,0.18866713345050812,0.0,True
mp-1220975,Ni3W6C,Tier 3 (Refractory),0.2166635,0.18866062603779687,0.043081967125004,True
mp-16307,Sr2MgIrO6,Tier 1 (Standard),0.18863274,0.18863274157047272,0.0,True
mp-1183897,Cs,Tier 1 (Standard),0.19635428,0.18862564533417417,0.013120229000001,True
mp-1078372,Na2MgPb,Tier 1 (Standard),0.1886189,0.18861889839172363,0.0,True
mp-1197872,ErCo3P2,Tier 2 (Exotic),0.1885947,0.18859469890594482,0.0,True
mp-1079794,LuSiAg,Tier 2 (Exotic),0.1885801,0.18858009576797485,0.0,True
mp-569895,EuCl3,Tier 2 (Exotic),0.18856938,0.18856938183307648,0.0,True
mp-3802,Ta4AlC3,Tier 3 (Refractory),0.18957828,0.18856131655523606,0.001788114999989,True
mp-1191795,Ho2Ni12As7,Tier 2 (Exotic),0.18854132,0.18854132294654846,0.0,True
mp-1103954,Tb3Ga8Ir3,Tier 2 (Exotic),0.20519964,0.18848715075387157,0.027148346674106,True
mp-1215872,Zr3MnCo8,Tier 1 (Standard),0.1992434,0.1884596557968285,0.018041151195142,True
mp-1106021,Tm2Ge5Rh3,Tier 2 (Exotic),0.18975356,0.18841036345640752,0.002359549477271,True
mp-861640,Ti2AlRe,Tier 3 (Refractory),0.18840948,0.1884094774723053,0.0,True
mp-1179656,Rb,Tier 1 (Standard),0.18839566,0.1883956640958786,0.0,True
mp-30798,NbZn2,Tier 3 (Refractory),0.18838052,0.18838052451610565,0.0,True
mp-865020,HfMgIr2,Tier 1 (Standard),0.18833414,0.1883341372013092,0.0,True
mp-1220160,NdGa3Pt,Tier 2 (Exotic),0.18833399,0.18833398818969727,0.0,True
mp-10876,Ca3Al7Cu2,Tier 1 (Standard),0.18832856,0.1883285641670227,0.0,True
mp-1185836,MgAg3,Tier 1 (Standard),0.19061464,0.18832639296220446,0.004001524999999,True
mp-867230,TbB4Ru,Tier 2 (Exotic),0.18832634,0.18832634389400482,0.0,True
mp-20146,Zr2Ni2Sn,Tier 1 (Standard),0.20279756,0.18828682140004413,0.023850944999999,True
